ID,Question,Label
Q3178,How does the study regulations describe the use of the ‘Prädikat’ (distinction) in the Master’s degree?,RAG Search
Q3179,What are the criteria for receiving the ‘mit Auszeichnung bestanden’ honor according to the study regulations?,RAG Search
Q3180,How do the study regulations handle cases where one module is not passed despite repeated attempts?,RAG Search
Q3181,"What is the final consequence if any required exam or module is ultimately failed, according to the study regulations?",RAG Search
Q3182,How does the study regulations address the issue of invalid exam results?,RAG Search
Q3183,What procedures are in place for reviewing and potentially canceling invalid exam results in the study regulations?,RAG Search
Q3184,How does the study regulations describe the process for gaining insight into one’s exam records?,RAG Search
Q3185,What is the process for a student to request a review of their exam performance according to the study regulations?,RAG Search
Q3186,How do the study regulations ensure transparency in the exam evaluation process?,RAG Search
Q3187,What measures are in place for ensuring that exam grading is done in a standardized manner according to the study regulations?,RAG Search
Q3188,How do the study regulations address the requirement for a minimum number of exam attempts?,RAG Search
Q3189,What are the guidelines for handling exams taken at other institutions as mentioned in the study regulations?,RAG Search
Q3190,How does the study regulations incorporate guidelines from external exam formats or faculties?,RAG Search
Q3191,"What is the procedure for requesting a special examination arrangement due to exceptional circumstances, according to the study regulations?",RAG Search
Q3192,How do the study regulations define ‘nachweisliche Gründe’ (verifiable reasons) for exam rescheduling?,RAG Search
Q3193,What are the time limits for exam repetition as specified in the study regulations?,RAG Search
Q3194,How does the study regulations describe the maximum allowed delay for repeating an exam?,RAG Search
Q3195,What is the role of the Prüfungsausschuss in determining exceptions to exam deadlines according to the study regulations?,RAG Search
Q3196,How do the study regulations handle cases where a student is unable to take an exam due to health issues?,RAG Search
Q3197,What is the process for applying for a medical exemption from an exam as per the study regulations?,RAG Search
Q3198,How do the study regulations address the possibility of compensatory assessments for students with disabilities?,RAG Search
Q3199,What are the rules regarding the awarding of Nachteilsausgleich (compensation for disadvantage) in the study regulations?,RAG Search
Q3200,How do the study regulations define the extension of exam time for students with special needs?,RAG Search
Q3201,What is the scope of the study regulations for the Master’s programs in technical fields at the university?,RAG Search
Q3202,"How do the study regulations explain the fundamental purpose of the Master’s programs in Data & Knowledge Engineering, Digital Engineering, and Visual Computing?",RAG Search
Q3203,What research-oriented aspects are emphasized in the study regulations for these Master’s programs?,RAG Search
Q3204,How do the study regulations encourage critical thinking and independent research among students?,RAG Search
Q3205,What teamwork skills are expected to be developed according to the study regulations?,RAG Search
Q3206,How does the study regulations prepare students for interdisciplinary collaboration?,RAG Search
Q3207,What are the key ethical requirements for academic work as outlined in the study regulations?,RAG Search
Q3208,How do the study regulations address the inclusion of societal and ethical considerations in academic decision-making?,RAG Search
Q3209,What guidelines does the study regulations provide for presenting and defending academic work?,RAG Search
Q3210,How is the oral defense of a project or thesis described in the study regulations?,RAG Search
Q3211,What are the expectations for a successful Mastercolloquium as per the study regulations?,RAG Search
Q3212,How do the study regulations describe the role of public announcements in the exam process?,RAG Search
Q3213,What is the significance of the ‘Einsicht in die Prüfungsakten’ (examination file review) according to the study regulations?,RAG Search
Q3214,How do the study regulations define the process for a student to review their exam records?,RAG Search
Q3215,What are the administrative procedures for exam record inspection as stated in the study regulations?,RAG Search
Q3216,How do the study regulations address the issue of exam fee payment and related administrative requirements?,RAG Search
Q3217,What are the consequences outlined in the study regulations for a student who misses an exam registration deadline?,RAG Search
Q3218,How does the study regulations guide students on managing administrative tasks related to their studies?,RAG Search
Q3219,What information is provided in the study regulations about the services of the Immatrikulationsamt (registration office)?,RAG Search
Q3220,How do the study regulations ensure that students receive adequate academic advising at the beginning of their studies?,RAG Search
Q3221,What introductory events or orientations are mentioned in the study regulations for new students?,RAG Search
Q3222,How do the study regulations support students in choosing the correct modules during their first semester?,RAG Search
Q3223,What advice is given in the study regulations regarding the creation of individual study plans?,RAG Search
Q3224,How does the study regulations describe the role of the Studienfachberatung (academic advising) in guiding students?,RAG Search
Q3225,What provisions are mentioned in the study regulations for students who experience difficulties in selecting modules?,RAG Search
Q3226,How do the study regulations address the transfer of credits from previous studies?,RAG Search
Q3227,What is the procedure for credit transfer applications as specified in the study regulations?,RAG Search
Q3228,How do the study regulations handle the conversion of credits for courses taken abroad?,RAG Search
Q3229,What are the maximum limits for recognizing externally acquired knowledge in the study regulations?,RAG Search
Q3230,How do the study regulations incorporate the Lissabon-Konvention into the credit transfer process?,RAG Search
Q3231,What supporting documents are required for credit transfer according to the study regulations?,RAG Search
Q3232,How does the study regulations define the role of translations in the submission of academic certificates?,RAG Search
Q3233,What are the language requirements for submitting documents as per the study regulations?,RAG Search
Q3234,How do the study regulations ensure that all submitted documents are in the appropriate language?,RAG Search
Q3235,What are the procedures for resolving disputes regarding credit recognition in the study regulations?,RAG Search
Q3236,How do the study regulations address the issue of grade conversion from foreign grading systems?,RAG Search
Q3237,What is the role of the Prüfungsausschuss in evaluating international academic credentials according to the study regulations?,RAG Search
Q3238,How do the study regulations handle incomplete credit transfers due to missing documentation?,RAG Search
Q3239,What is the procedure for students to request a re-evaluation of transferred credits in the study regulations?,RAG Search
Q3240,How do the study regulations define the minimum study requirements for successful graduation?,RAG Search
Q3241,What is the overall credit requirement for graduation in the Master’s programs as per the study regulations?,RAG Search
Q3242,How do the study regulations describe the work load corresponding to one credit point (CP)?,RAG Search
Q3243,What is the recommended number of work hours per semester according to the study regulations?,RAG Search
Q3244,How do the study regulations detail the calculation of study workload based on CP?,RAG Search
Q3245,What recommendations does the study regulations give for managing the workload during the Master’s program?,RAG Search
Q3246,How do the study regulations describe the typical structure of the study program in terms of study phases?,RAG Search
Q3247,What information is provided about the regular study time and the expected duration of the Master’s programs?,RAG Search
Q3248,How do the study regulations address the possibility of studying beyond the standard duration?,RAG Search
Q3249,What provisions are there for extended study periods due to extenuating circumstances in the study regulations?,RAG Search
Q3250,How do the study regulations explain the rules for exceeding the standard study time?,RAG Search
Q3251,What does the study regulations say about the flexibility of module enrollment times?,RAG Search
Q3252,How are recommended module enrollment periods communicated to students in the study regulations?,RAG Search
Q3253,What information is given in the study regulations about the recommended study progression?,RAG Search
Q3254,How do the study regulations explain the scheduling of module exams relative to the study plan?,RAG Search
Q3255,What are the guidelines for exam registration deadlines in the study regulations?,RAG Search
Q3256,How do the study regulations handle the coordination between different administrative offices during exam periods?,RAG Search
Q3257,What is the process for a student to obtain clarification on exam schedules according to the study regulations?,RAG Search
Q3258,How do the study regulations ensure that all exam-related information is communicated effectively to students?,RAG Search
Q3259,What is the role of the Hochschulamt in implementing the study regulations as described in the document?,RAG Search
Q3260,How do the study regulations address the responsibilities of the faculty in ensuring smooth exam administration?,RAG Search
Q3261,What measures does the study regulations specify for managing large examination cohorts?,RAG Search
Q3262,How does the study regulations ensure that examiners are not overburdened when grading?,RAG Search
Q3263,What is the procedure for appointing a substitute examiner according to the study regulations?,RAG Search
Q3264,How do the study regulations outline the responsibilities of examiners in the grading process?,RAG Search
Q3265,What are the rules for anonymous grading as set out in the study regulations?,RAG Search
Q3266,How do the study regulations describe the use of digital tools in the exam evaluation process?,RAG Search
Q3267,What provisions for electronic examinations are mentioned in the study regulations?,RAG Search
Q3268,How are online exam formats handled according to the study regulations?,RAG Search
Q3269,What guidelines does the study regulations give for remote exam administration?,RAG Search
Q3270,How do the study regulations address potential technical issues during online exams?,RAG Search
Q3271,What are the security requirements for online exams as per the study regulations?,RAG Search
Q3272,How do the study regulations ensure that exam materials remain confidential in digital formats?,RAG Search
Q3273,What is the process for reporting technical problems during an online exam according to the study regulations?,RAG Search
Q3274,How do the study regulations explain the transition from traditional to electronic exams?,RAG Search
Q3275,What is the role of the IT department in supporting exam administration as per the study regulations?,RAG Search
Q3276,How do the study regulations describe the integration of multimedia elements in exam presentations?,RAG Search
Q3277,What are the guidelines for the use of calculators and other aids during exams as per the study regulations?,RAG Search
Q3278,How do the study regulations address the use of reference materials during exams?,RAG Search
Q3279,What limitations are imposed on the use of external resources during exams according to the study regulations?,RAG Search
Q3280,How does the study regulations explain the consequences of using unauthorized materials during an exam?,RAG Search
Q3281,What are the procedures for addressing exam misconduct as detailed in the study regulations?,RAG Search
Q3282,How do the study regulations define academic integrity in the context of examinations?,RAG Search
Q3283,What are the consequences for violating exam rules according to the study regulations?,RAG Search
Q3284,How does the study regulations handle cases of exam deception or fraud?,RAG Search
Q3285,What is the process for investigating alleged exam misconduct as per the study regulations?,RAG Search
Q3286,How do the study regulations ensure fairness in the treatment of all exam candidates?,RAG Search
Q3287,What are the recommended steps for a student to follow if they suspect exam irregularities?,RAG Search
Q3288,How do the study regulations advise students to report suspected exam malpractice?,RAG Search
Q3289,What protection provisions are included in the study regulations for disadvantaged students during exams?,RAG Search
Q3290,How does the study regulations define the criteria for granting exam accommodations for students with disabilities?,RAG Search
Q3291,What is the role of a medical certificate in obtaining exam accommodations as per the study regulations?,RAG Search
Q3292,How do the study regulations address parental leave and its impact on exam scheduling?,RAG Search
Q3293,What provisions for extended exam time due to personal circumstances are outlined in the study regulations?,RAG Search
Q3294,How are changes to exam formats due to exceptional circumstances managed according to the study regulations?,RAG Search
Q3295,What is the process for a student to request a change in exam format under the study regulations?,RAG Search
Q3296,How do the study regulations address last-minute exam cancellations?,RAG Search
Q3297,What information does the study regulations provide about the publication of exam dates and venues?,RAG Search
Q3298,How are exam timetables communicated to students as per the study regulations?,RAG Search
Q3299,What is the role of the Hochschulwebsite in disseminating exam information according to the study regulations?,RAG Search
Q3300,How do the study regulations ensure that students are informed of any last-minute changes in exam arrangements?,RAG Search
Q3301,What is the scope of the program-specific study and examination regulations for the Master’s program in Business Economics?,RAG Search
Q3302,What are the primary educational objectives of the Business Economics Master’s program as defined in its regulations?,RAG Search
Q3303,How does the program-specific regulation for Business Economics supplement the general study regulations?,RAG Search
Q3304,What additional requirements are specified in the Business Economics program-specific regulations compared to the general ones?,RAG Search
Q3305,What are the key admission requirements for the Master’s program in Business Economics according to the program-specific regulations?,RAG Search
Q3306,How many credit points (CP) must an applicant have earned in business administration to be admitted to the Business Economics Master’s program?,RAG Search
Q3307,What are the quantitative method requirements for admission to the Business Economics Master’s program?,RAG Search
Q3308,How does the program-specific regulation address differences for applicants from non-ECTS systems in Business Economics?,RAG Search
Q3309,What language proficiency level is required for the Master’s program in Business Economics according to the regulations?,RAG Search
Q3310,How do the program-specific regulations for Business Economics define the required language skills?,RAG Search
Q3311,What is the minimum average grade required in the Bachelor’s degree for admission to the Business Economics Master’s program?,RAG Search
Q3312,How are special qualifications determined for admission to the Business Economics Master’s program as per the program-specific regulations?,RAG Search
Q3313,What supporting documents must be submitted with the application for the Business Economics Master’s program?,RAG Search
Q3314,How do the program-specific regulations for Business Economics address the verification of foreign degrees?,RAG Search
Q3315,What are the key criteria used to evaluate an applicant’s prior coursework in business and economics in the Business Economics program?,RAG Search
Q3316,How does the Business Economics program-specific regulation define ‘relevant’ Bachelor’s degree programs?,RAG Search
Q3317,"What is the role of credit points in business administration, economics, and quantitative methods for admission to the Business Economics program?",RAG Search
Q3318,How are the admission requirements for the Business Economics Master’s program different for applicants from outside the European Higher Education Area?,RAG Search
Q3319,What are the enrollment periods (winter and summer semesters) for the Business Economics Master’s program as specified in the regulations?,RAG Search
Q3320,How is the standard duration of the Business Economics Master’s program defined in the program-specific regulations?,RAG Search
Q3321,How many semesters are required to complete the Business Economics Master’s program according to the regulations?,RAG Search
Q3322,What is the total credit point requirement for graduation from the Business Economics Master’s program?,RAG Search
Q3323,How is the study workload per semester described in the Business Economics program-specific regulations?,RAG Search
Q3324,What does the program-specific regulation say about the allocation of credit points between compulsory elective modules and the Master Thesis in Business Economics?,RAG Search
Q3325,How many credit points must be obtained in compulsory elective modules in the Business Economics Master’s program?,RAG Search
Q3326,What are the requirements for completing a specialization track in the Business Economics program as per the program-specific regulations?,RAG Search
Q3327,How many specializations must a student complete in the Business Economics Master’s program according to the regulations?,RAG Search
Q3328,What are the available specialization tracks in the Business Economics Master’s program as outlined in the program-specific regulations?,RAG Search
Q3329,How is the specialization ‘Marketing and E-Business’ defined in the Business Economics program-specific regulations?,RAG Search
Q3330,What are the requirements to complete the specialization track in ‘Economics’ according to the program-specific regulations?,RAG Search
Q3331,How do the program-specific regulations describe the compulsory elective modules in the Business Economics Master’s program?,RAG Search
Q3332,What is the credit point distribution for compulsory elective modules in the Business Economics program?,RAG Search
Q3333,How many credit points must be earned in the area of ‘Scientific work’ for the Business Economics Master’s program?,RAG Search
Q3334,What additional credit point requirements are there for the Business Economics Master’s program beyond the 90 CP in compulsory electives?,RAG Search
Q3335,How does the Business Economics program-specific regulation address the selection of supplementary modules?,RAG Search
Q3336,What is the maximum number of credit points allowed from the supplementary area in the Business Economics Master’s program?,RAG Search
Q3337,How is the area 'CoMeT – Competencies and Methods Training' integrated into the Business Economics Master’s program as per the regulations?,RAG Search
Q3338,What are the objectives of the compulsory elective modules in the Business Economics Master’s program?,RAG Search
Q3339,How do the program-specific regulations ensure that students complete at least two specializations in Business Economics?,RAG Search
Q3340,What constitutes a completed specialization in the Business Economics Master’s program according to the regulations?,RAG Search
Q3341,How many modules must be passed to complete a specialization track in the Business Economics program?,RAG Search
Q3342,What are the rules for replacing a failed module with another in the Business Economics Master’s program?,RAG Search
Q3343,How does the program-specific regulation for Business Economics address the option of additional modules beyond the standard study plan?,RAG Search
Q3344,What is the role of the Master Thesis in the Business Economics Master’s program as specified in the regulations?,RAG Search
Q3345,How many credit points is the Master Thesis worth in the Business Economics program?,RAG Search
Q3346,What are the eligibility requirements for registering for the Master Thesis in the Business Economics program?,RAG Search
Q3347,What is the process for applying to write a Master Thesis in Business Economics according to the program-specific regulations?,RAG Search
Q3348,How are topics for the Master Thesis assigned in the Business Economics Master’s program?,RAG Search
Q3349,What is the allowed time period for completing the Master Thesis in the Business Economics program?,RAG Search
Q3350,How does the Business Economics program-specific regulation address the possibility of Master Thesis extensions?,RAG Search
Q3351,What is the procedure for the Mastercolloquium in the Business Economics Master’s program as per the regulations?,RAG Search
Q3352,How is the Mastercolloquium weighted in the overall Master’s degree grade in Business Economics?,RAG Search
Q3353,What are the requirements for admission to the Mastercolloquium in the Business Economics program?,RAG Search
Q3354,How long is the Mastercolloquium scheduled to last per student in the Business Economics program according to the regulations?,RAG Search
Q3355,What are the evaluation criteria for the Mastercolloquium in the Business Economics program?,RAG Search
Q3356,How does the Business Economics program-specific regulation ensure public accessibility of the Mastercolloquium?,RAG Search
Q3357,What are the rules regarding the repetition of the Master Thesis in the Business Economics program?,RAG Search
Q3358,How many times may a student repeat the Master Thesis if it is not passed in the Business Economics program?,RAG Search
Q3359,What is the procedure for repeating the Mastercolloquium in the Business Economics program according to the regulations?,RAG Search
Q3360,How is the overall Master’s grade in Business Economics computed from module grades and the Master Thesis?,RAG Search
Q3361,What weighting factors are applied to the Master Thesis and Mastercolloquium in the final grade in Business Economics?,RAG Search
Q3362,How do the program-specific regulations define a passing Master’s examination in Business Economics?,RAG Search
Q3363,What is the consequence if a required module in Business Economics is ultimately failed?,RAG Search
Q3364,How are supplementary examinations handled in the Business Economics Master’s program according to the regulations?,RAG Search
Q3365,What is the process for taking additional examinations in Business Economics beyond the standard modules?,RAG Search
Q3366,How do the Business Economics regulations address the situation of retaking a failed exam?,RAG Search
Q3367,What is the maximum number of exam retakes allowed in the Business Economics Master’s program?,RAG Search
Q3368,How does the program-specific regulation for Business Economics ensure that exam results are calculated fairly?,RAG Search
Q3369,What are the rules for the aggregation of module grades in the Business Economics Master’s program?,RAG Search
Q3370,How does the Business Economics regulation explain the use of weighted averages for final grading?,RAG Search
Q3371,What is the required minimum grade for each module in the Business Economics Master’s program?,RAG Search
Q3372,How are borderline cases handled in the grading process in Business Economics as per the regulations?,RAG Search
Q3373,What role do bonus points play in the overall grade calculation in the Business Economics program?,RAG Search
Q3374,How are continuous assessment components incorporated into the final grade in the Business Economics Master’s program?,RAG Search
Q3375,What are the criteria for awarding bonus points in the Business Economics program as per the regulations?,RAG Search
Q3376,How do the program-specific regulations describe the conversion of exam scores into final grades in Business Economics?,RAG Search
Q3377,What is the procedure for requesting a re-evaluation of an exam result in the Business Economics program?,RAG Search
Q3378,How do the Business Economics regulations address the appeals process for exam grades?,RAG Search
Q3379,What documentation is required to file an appeal against an exam result in Business Economics?,RAG Search
Q3380,How does the Business Economics program-specific regulation handle exam result disputes?,RAG Search
Q3381,What are the provisions for supplementary courses in the Business Economics Master’s program?,RAG Search
Q3382,How many credit points may be earned from the supplementary area in the Business Economics program?,RAG Search
Q3383,What is the role of the ‘CoMeT – Competencies and Methods Training’ area in the Business Economics program?,RAG Search
Q3384,How do the Business Economics regulations address the integration of key qualifications into the study plan?,RAG Search
Q3385,What advice is given in the Business Economics regulations for developing a personalized study plan?,RAG Search
Q3386,How does the Business Economics program-specific regulation outline the process for module selection?,RAG Search
Q3387,What are the recommended best practices for choosing modules in the Business Economics Master’s program?,RAG Search
Q3388,How do the Business Economics regulations help students balance core modules and electives?,RAG Search
Q3389,What support is available for students who need assistance with creating their study plan in Business Economics?,RAG Search
Q3390,How do the Business Economics regulations define the role of the Studies Coordinator in assisting with study planning?,RAG Search
Q3391,What administrative steps are outlined in the Business Economics regulations for submitting a study plan?,RAG Search
Q3392,How does the Business Economics program-specific regulation address changes to the study plan after enrollment?,RAG Search
Q3393,What are the procedures for revising an approved study plan in the Business Economics Master’s program?,RAG Search
Q3394,How do the Business Economics regulations address the transfer of credits from previous studies?,RAG Search
Q3395,What documentation is required for credit transfer applications in the Business Economics program?,RAG Search
Q3396,How are international credits evaluated in the Business Economics Master’s program according to the regulations?,RAG Search
Q3397,What are the limits on recognizing courses taken outside the European Higher Education Area in the Business Economics program?,RAG Search
Q3398,How does the Business Economics regulation define the process for verifying foreign academic credentials?,RAG Search
Q3399,What is the procedure for applying for credit transfer in the Business Economics Master’s program?,RAG Search
Q3400,How do the Business Economics regulations ensure that transferred credits are fairly integrated into the study plan?,RAG Search
Q3401,What are the key legal frameworks cited in the Business Economics program-specific regulations?,RAG Search
Q3402,How do the Business Economics regulations reference the Saxony-Anhalt Higher Education Act?,RAG Search
Q3403,What is the significance of the official announcement (No. 31/2024) in the Business Economics regulations?,RAG Search
Q3404,How do the Business Economics regulations describe the entry into force of the current rules?,RAG Search
Q3405,What is the validity period of the Business Economics program-specific regulations?,RAG Search
Q3406,How do the Business Economics regulations address future revisions to the study and examination rules?,RAG Search
Q3407,What role does the Faculty Council play in amending the Business Economics program-specific regulations?,RAG Search
Q3408,How are updates to the Business Economics regulations communicated to students?,RAG Search
Q3409,What is the overall structure of the standard study plan for the Business Economics Master’s program as outlined in the regulations?,RAG Search
Q3410,How are modules distributed across the semesters in the Business Economics standard study plan?,RAG Search
Q3411,What are the credit point allocations for compulsory elective modules in the Business Economics program?,RAG Search
Q3412,How is the Master Thesis integrated into the standard study plan for Business Economics?,RAG Search
Q3413,What are the recommended semester schedules for completing the Business Economics Master’s program?,RAG Search
Q3414,How do the Business Economics regulations outline the distribution of course hours per semester?,RAG Search
Q3415,What is the recommended workload per semester in the Business Economics Master’s program?,RAG Search
Q3416,How do the Business Economics regulations address the total credit point requirement for graduation?,RAG Search
Q3417,What is the minimum number of credit points required from compulsory elective modules in Business Economics?,RAG Search
Q3418,How do the Business Economics regulations differentiate between compulsory and supplementary modules?,RAG Search
Q3419,What are the criteria for a module to be considered part of a specialization track in Business Economics?,RAG Search
Q3420,How many modules must be successfully passed to complete a specialization in the Business Economics Master’s program?,RAG Search
Q3421,What are the specific credit point requirements for the specialization ‘Marketing and E-Business’ in Business Economics?,RAG Search
Q3422,How do the Business Economics regulations define the completion criteria for the specialization ‘Economics’?,RAG Search
Q3423,What role does the area of ‘Scientific work’ play in the Business Economics Master’s program as per the regulations?,RAG Search
Q3424,How many credit points must be earned in ‘Scientific work’ according to the Business Economics regulations?,RAG Search
Q3425,What additional module options are available in the supplementary area of the Business Economics program?,RAG Search
Q3426,How many credit points can be obtained from the supplementary area in the Business Economics program?,RAG Search
Q3427,What is the purpose of the ‘CoMeT – Competencies and Methods Training’ area in the Business Economics regulations?,RAG Search
Q3428,How do the Business Economics regulations define the allowable credit points from ‘CoMeT’?,RAG Search
Q3429,What guidance is provided in the Business Economics regulations for selecting elective modules?,RAG Search
Q3430,How do the Business Economics regulations advise students to balance core and elective modules?,RAG Search
Q3431,What are the recommended best practices for module selection in the Business Economics Master’s program?,RAG Search
Q3432,How do the Business Economics regulations describe the role of academic advising in module selection?,RAG Search
Q3433,What support services are available for creating a personalized study plan in the Business Economics program?,RAG Search
Q3434,How do the Business Economics regulations outline the responsibilities of the Studies Coordinator?,RAG Search
Q3435,What is the process for submitting a study plan for approval in the Business Economics Master’s program?,RAG Search
Q3436,How do the Business Economics regulations address revisions to an already approved study plan?,RAG Search
Q3437,What are the key deadlines for module registration in the Business Economics program as per the regulations?,RAG Search
Q3438,How do the Business Economics regulations describe the process for exam registration and cancellation?,RAG Search
Q3439,What procedures are in place for handling exam resits in the Business Economics Master’s program?,RAG Search
Q3440,How many exam retakes are allowed in the Business Economics program according to the regulations?,RAG Search
Q3441,What are the evaluation criteria for module examinations in the Business Economics Master’s program?,RAG Search
Q3442,How do the Business Economics regulations define the process for calculating final module grades?,RAG Search
Q3443,What role do continuous assessments play in the final grading of modules in Business Economics?,RAG Search
Q3444,How are bonus points integrated into the overall grade calculation in the Business Economics program?,RAG Search
Q3445,What is the procedure for appealing an exam result in the Business Economics Master’s program?,RAG Search
Q3446,How do the Business Economics regulations describe the process for reviewing exam results?,RAG Search
Q3447,What documentation is required for filing an exam appeal in the Business Economics program?,RAG Search
Q3448,How do the Business Economics regulations ensure transparency in the exam grading process?,RAG Search
Q3449,What are the provisions for supplementary examinations in the Business Economics Master’s program?,RAG Search
Q3450,How does the Business Economics program-specific regulation handle additional exam attempts?,RAG Search
Q3451,What is the role of the examination board in the Business Economics Master’s program as defined in the regulations?,RAG Search
Q3452,How do the Business Economics regulations describe the confidentiality of exam processes?,RAG Search
Q3453,What measures are in place for protecting the integrity of exam results in the Business Economics program?,RAG Search
Q3454,How do the Business Economics regulations address the use of digital exams or online assessment formats?,RAG Search
Q3455,What are the technical requirements for online exams in the Business Economics Master’s program as per the regulations?,RAG Search
Q3456,How do the Business Economics regulations handle cases of technical failure during online exams?,RAG Search
Q3457,What is the process for submitting online exam solutions in the Business Economics program?,RAG Search
Q3458,How do the Business Economics regulations ensure that online exam results are securely recorded?,RAG Search
Q3459,What are the rules for using external aids during online exams in the Business Economics program?,RAG Search
Q3460,How do the Business Economics regulations define the conditions for granting exam accommodations?,RAG Search
Q3461,What is the procedure for applying for a medical exemption from an exam in the Business Economics program?,RAG Search
Q3462,How do the Business Economics regulations address the issue of exam stress and support for students?,RAG Search
Q3463,What advice is provided for effective exam preparation in the Business Economics Master’s program?,RAG Search
Q3464,How do the Business Economics regulations describe the role of continuous feedback in exam performance?,RAG Search
Q3465,What are the expected outcomes of the Mastercolloquium in the Business Economics program?,RAG Search
Q3466,How is the Mastercolloquium conducted in the Business Economics Master’s program according to the regulations?,RAG Search
Q3467,What is the duration of the Mastercolloquium for Business Economics as per the regulations?,RAG Search
Q3468,How do the Business Economics regulations explain the evaluation process for the Mastercolloquium?,RAG Search
Q3469,What is the weighting of the Master Thesis and Mastercolloquium in the final grade calculation in Business Economics?,RAG Search
Q3470,How do the Business Economics regulations handle the repetition of the Master Thesis or Mastercolloquium if failed?,RAG Search
Q3471,What are the guidelines for a successful Master Thesis submission in the Business Economics program?,RAG Search
Q3472,How does the Business Economics program-specific regulation specify the format for the Master Thesis (written and oral components)?,RAG Search
Q3473,What are the rules for the public defense of the Master Thesis in the Business Economics program?,RAG Search
Q3474,How do the Business Economics regulations address the publication of the Master Thesis results?,RAG Search
Q3475,What are the consequences for missing the Master Thesis submission deadline in the Business Economics program?,RAG Search
Q3476,How is the overall Master’s degree awarded in the Business Economics program according to the regulations?,RAG Search
Q3477,What is the procedure for calculating the final overall grade in the Business Economics Master’s program?,RAG Search
Q3478,How do the Business Economics regulations describe the process for appealing the final Master’s grade?,RAG Search
Q3479,What is the role of the official transcript in confirming the completion of the Business Economics Master’s program?,RAG Search
Q3480,How soon after completing the Master’s program in Business Economics must the final transcript be issued according to the regulations?,RAG Search
Q3481,What are the provisions for reissuing certificates in the Business Economics Master’s program?,RAG Search
Q3482,How do the Business Economics regulations address the process for record inspection of exam files?,RAG Search
Q3483,What is the procedure for a student to review their examination records in the Business Economics program?,RAG Search
Q3484,How do the Business Economics regulations ensure that exam records remain confidential?,RAG Search
Q3485,What are the key contact points for exam-related administrative support in the Business Economics program?,RAG Search
Q3486,How does the Business Economics program-specific regulation outline the responsibilities of the Examinations Office?,RAG Search
Q3487,What advice is provided for students encountering administrative difficulties in the Business Economics program?,RAG Search
Q3488,How do the Business Economics regulations address the resolution of exam registration errors?,RAG Search
Q3489,What is the process for updating the study plan if a student’s module offerings change in the Business Economics program?,RAG Search
Q3490,How do the Business Economics regulations describe the procedure for transferring from one specialization to another?,RAG Search
Q3491,What support is available for students who wish to change their specialization track in the Business Economics Master’s program?,RAG Search
Q3492,How do the Business Economics regulations address interdisciplinary module selection?,RAG Search
Q3493,What are the key interdisciplinary components integrated into the Business Economics curriculum?,RAG Search
Q3494,How do the Business Economics regulations describe the importance of combining theoretical and practical learning?,RAG Search
Q3495,What role do seminars and team projects play in the Business Economics Master’s program according to the regulations?,RAG Search
Q3496,How is the balance between lectures and practical exercises maintained in the Business Economics program as per the regulations?,RAG Search
Q3497,What methods for evaluating group projects are outlined in the Business Economics regulations?,RAG Search
Q3498,How do the Business Economics regulations address individual contributions within group projects?,RAG Search
Q3499,What are the expected learning outcomes of the group projects in the Business Economics Master’s program?,RAG Search
Q3500,How do the Business Economics regulations integrate real-world case studies into the curriculum?,RAG Search
Q3501,"What is the overall scope of the study regulations for the Master’s programs in Data & Knowledge Engineering, Digital Engineering, and Visual Computing?",RAG Search
Q3502,What are the primary study objectives for the Master’s program in Data & Knowledge Engineering as outlined in the study regulations?,RAG Search
Q3503,How do the study regulations describe the intended academic degree for the Master’s programs in technical fields?,RAG Search
Q3504,What does the study regulations state about the importance of research and independent work in the Master’s programs?,RAG Search
Q3505,How does the study regulations emphasize interdisciplinary approaches within the technical Master’s programs?,RAG Search
Q3506,What admission criteria are set forth in the study regulations for the Master’s program in Digital Engineering?,RAG Search
Q3507,How are subject-specific prerequisites defined in the study regulations for the Master’s program in Visual Computing?,RAG Search
Q3508,What language requirements are specified in the study regulations for the Master’s programs in technical fields?,RAG Search
Q3509,How does the study regulations define the process for evaluating student performance in module examinations?,RAG Search
Q3510,What are the key methods of assessment described in the study regulations for the technical Master’s programs?,RAG Search
Q3511,How do the study regulations describe the grading system for module examinations?,RAG Search
Q3512,What is the procedure for repeating an exam in the Master’s programs according to the study regulations?,RAG Search
Q3513,How does the study regulations address the concept of ‘Wiederholung von Prüfungsleistungen’ (repeating exams)?,RAG Search
Q3514,What provisions does the study regulations make for additional exam attempts in the Master’s programs?,RAG Search
Q3515,How is the evaluation of oral examinations described in the study regulations for the technical Master’s programs?,RAG Search
Q3516,What guidelines does the study regulations provide for the Mastercolloquium in the Master’s programs?,RAG Search
Q3517,How is the Master Thesis process structured in the study regulations for the technical Master’s programs?,RAG Search
Q3518,What are the requirements for registering for the Master Thesis as per the study regulations?,RAG Search
Q3519,How long is the allotted time for completing the Master Thesis in the technical Master’s programs according to the study regulations?,RAG Search
Q3520,What are the criteria for the Master Thesis evaluation in the study regulations?,RAG Search
Q3521,How does the study regulations address the publication and presentation of the Master Thesis?,RAG Search
Q3522,What are the procedures for accessing examination records as outlined in the study regulations?,RAG Search
Q3523,How do the study regulations ensure transparency in the exam evaluation process for technical Master’s programs?,RAG Search
Q3524,What measures does the study regulations include to maintain exam integrity and confidentiality?,RAG Search
Q3525,How does the study regulations handle requests for exam rescheduling due to health or personal issues?,RAG Search
